Site_id	Site_name	Dates	Times	An_agency	CL	Na	SO4	CR	NO3+NO2	O-PO4 as P	NH3	TOC	NI	MO	PB	CU	CO	CD	BE	AS	F	HG	AL	SB	AG	BA	MN	ZN	SE	U	Spec. Cond.	Temp	pH
433315112560301	USGS 77	7/27/1990	1055	80020																											710	12.5	8
433315112560301	USGS 77	10/25/1990	1430	80020	130	35	33	10	4.6	0.021	0.021				<1			<1		1	0.2	<.1			<1	160			2		720	15.5	7.86
433315112560301	USGS 77	4/5/1991	1230	80020	120																										729	13.5	8.07
433315112560301	USGS 77	10/9/1991	945	80020	100	34			4.9	0.021	<.01																				702	12.5	7.91
433315112560301	USGS 77	4/21/1992	1125	80020	120																										680	12.5	7.9
433315112560301	USGS 77	10/9/1992	1717	80020	120	32			4.9	0.01	0.01																				665	12	7.92
433315112560301	USGS 77	4/15/1993	1000	80020	120																										690	12.5	7.91
433315112560301	USGS 77	10/23/1993	1405	80020	120	32			4.6	0.02	<.01																				711	12.5	7.81
433315112560301	USGS 77	4/18/1994	1452	80020	130																										741	12	7.73
433315112560301	USGS 77	10/7/1994	934	80020	120	32			4.4	0.01	0.01																				712	12	7.91
433315112560301	USGS 77	4/24/1995	1405	80020	130	32	31	9	4.2	0.01	<.015										0.2										730	12	7.88
433315112560301	USGS 77	10/24/1995	1550	80020	130	33	29	15	4.2	0.02	<.015	1.9									0.2										744	12	7.97
433315112560301	USGS 77	4/4/1996	1215	80020	140	46	32	11	4.1	0.02	<.015										0.2										747	11.9	7.9
433315112560301	USGS 77	10/17/1996	1630	80020	140	33	32	14	4.3	0.02	<.015	0.5									0.2										750	12	7.9
433315112560301	USGS 77	4/22/1997	1435	80020	146.07	35.517	32.072	14.89	4.033	<.01	<.015										0.226										779	12.2	7.88
433315112560301	USGS 77	10/16/1997	1350	80020	148.37	36.219	31.893	13.864	3.283	0.011	<.015	0.3									0.203										800	13	7.81
433315112560301	USGS 77	4/6/1998	1202	80020	141.97	35.806	31.593	14.402	3.755	0.017	<.02										0.194										800	12.2	7.93
433315112560301	USGS 77	10/13/1998	1440	80020	144.68	36.36	30.832	16.373	4.005	0.015	<.02	0.3									0.164										787	12.1	8
433315112560301	USGS 77	4/14/1999	1555	80020	162.23	45.317	32.348	<14	3.2	0.021	0.055										0.226										847	12.1	8
433315112560301	USGS 77	10/5/1999	1615	80020	143.23	37.657	32.22	E10.742	3.427	0.013	<.02	0.312									0.192										770	11.8	7.99
433315112560301	USGS 77	10/6/2000	843	80020	148.81	38.743	32.06	16.072	3.187	E.013	<.041	E.152									0.222										806	11.8	7.89
433315112560301	USGS 77	4/30/2001	1230	80020	149.99	42.471	31.57	10.729	3.147	E.01	<.041										0.214										826	12.2	7.88
433315112560301	USGS 77	10/24/2001	1140	80020	148.85	39.83492	31.37	11.37231	3.522	E.010	E.022	E.402									0.2										804	12.1	7.91
433315112560301	USGS 77	4/24/2002	1401	80020	150.38	41.22698	31.83	10.65071	3.185	E.013	<.04										0.195										816	12.2	7.68
433315112560301	USGS 77	10/3/2002	1245	80020	143.15	37.64055	31.41	15.09876	3.486	E.015	<.04	<.40									0.185										786	12.2	7.87
433315112560301	USGS 77	4/16/2003	1459	80020	139.25	33.89906	30.85	<10	3.309	E.014	<.04										0.199										770	12.2	7.82
433315112560301	USGS 77	11/3/2003	1152	80020	137.37	37.6	30.95	15.5736	3.318	E.015	<.04	0.729									0.177										757	11.8	7.67
433315112560301	USGS 77	10/20/2004	1450	80020	130.674	32.73	30.539	12.89	3.161	<.018	<.04	2.106									0.204										698	11.4	7.72
433315112560301	USGS 77	10/11/2005	1526	80020	125.726	33.49	30.498	12	3.254	E.012	<.04	0.511									0.228										695	12.4	7.34
433315112560301	USGS 77	10/17/2006	1422	80020	117.061	33.4	28.91	8.314	3.133	0.01855	<.02	0.42									0.239										686	11.9	7.69
433315112560301	USGS 77	10/18/2007	1250	80020	95.393	40.36	29.249	8.119	2.798	0.02237	E.01291	<.40									0.219										787	11.8	7.7
433315112560301	USGS 77	10/15/2008	1424	80020	85.886	40.13	29.364	7.443	2.6796	0.02194	<.02	E.371									0.221										617	12.2	7.76
433315112560301	USGS 77	10/7/2009	1327	80020	85.666	34.44	30.298	8.672	2.681	0.02361	<.02	E.3924									0.224										599	12	7.51
433315112560301	USGS 77	10/7/2010	1420	80020	76.544	36.67	28.926	8.759	2.462	0.04054	<.010	0.4422									0.279										564	12.9	7.55
433315112560301	USGS 77	10/6/2011	915	80020	71.895	35.04	28.446	8.281	2.497	0.02588	<.01	<.5									0.245										562	11.8	7.84
433315112560301	USGS 77	10/3/2012	1217	80020	71.67	35.02	27.886	8.77	2.57462	0.02367	<.010										0.214										565	12	7.7
433413112573501	USGS 78	5/28/1986	1200	80020				1							2			1		2		<.1			<1	100			1			11	7.9
433413112573501	USGS 78	7/13/1995	1305	80020	3.6	7.1	18	<5																							321	10.5	8.07
433413112573501	USGS 78	7/23/1996	1436	80020	3.8	6.6	20	<5																							340	11.2	8.07
433413112573501	USGS 78	7/22/1997	1400	80020	3.109	6.633	18.189	<5																							336	10.8	8.3
433413112573501	USGS 78	6/30/1998	1400	80020	3.807	6.106	18.257	<14																							339	10.3	8.23
433413112573501	USGS 78	7/8/1999	1500	80020	4.92	6.668	19.48	<14																							355	10.1	8.15
433413112573501	USGS 78	7/25/2000	1420	80020	4.83	6.9805	19.7	<14																							371	12.1	7.86
433413112573501	USGS 78	7/25/2001	1425	80020	4.78	6.61118	19.08	<10																							362	10.7	8.25
433413112573501	USGS 78	7/15/2002	1105	80020	5.53	5.99428	19.46	<10																							354	12.6	8.25
433413112573501	USGS 78	7/17/2003	1000	80020	5.39	7.26	20.54	<5																							419	12.7	7.12
433413112573501	USGS 78	10/26/2004	1010	80020	5.027	7.117	20.034	2.243																							351	9.1	7.61
433413112573501	USGS 78	10/13/2005	1220	80020	3.119	6.362	12.386	E1.0870																							356	11.2	7.65
433413112573501	USGS 78	11/8/2006	1121	80020	4.534	6.12	19.724	<2																							357	9.6	8.17
433413112573501	USGS 78	10/22/2007	1057	80020	4.829	6.137	20.239	<1.2																							342	9.4	8.19
433413112573501	USGS 78	10/23/2008	1338	80020	4.442	5.923	21.085	<1.2																							346	9.7	7.95
433413112573501	USGS 78	10/13/2009	1412	80020	4.389	6.681	20.615	E.9460																							348	10	7.81
433413112573501	USGS 78	10/21/2010	1228	80020	4.766	5.09	19.799	<.6																							350	9.5	7.83
433413112573501	USGS 78	10/17/2011	1319	80020	4.442	6.39	19.366	0.618																							344	9.6	8.25
433413112573501	USGS 78	10/17/2012	1040	80020	4.585	6.415	20.006																								350	9.2	8.04
433505112581901	USGS 79	10/10/1984	1435	80020	15	9.2	28		0.82	<.01					6						0.2	<.1	10				<1					12.8	
433505112581901	USGS 79	11/6/1989	1530	80020	15	7.7																									375	12.5	8.02
433505112581901	USGS 79	4/26/1990	1220	80020	17																										350	12	7.65
433505112581901	USGS 79	10/1/1990	1510	80020	15	8.7	29	7	1.1	<.01	<.01				<1			<1		1	0.1	0.1			<1	66			<1		398	13	8
433505112581901	USGS 79	4/2/1991	1505	80020	14			5																							400	13	7.96
433505112581901	USGS 79	10/2/1991	950	80020	13	8.6		6																							403	13	7.98
433505112581901	USGS 79	4/9/1992	945	80020	16			6																							382	12	7.98
433505112581901	USGS 79	10/8/1992	1235	80020	13	8.5		6																							386	12.5	8.12
433505112581901	USGS 79	4/28/1993	1657	80020	13			6																							389	12.5	8.02
433505112581901	USGS 79	10/19/1993	1300	80020	13	8.8		5																							389	13	7.8
433505112581901	USGS 79	4/14/1994	940	80020	13			6.5																							392	12.5	7.78
433505112581901	USGS 79	10/18/1994	1010	80020	12	8.9		6.1																							380	12.3	7.95
433505112581901	USGS 79	4/11/1995	945	80020	13			8																							396	12.3	8
433505112581901	USGS 79	10/30/1995	1145	80020	12	8.8	22	6																							395	12.1	8.08
433505112581901	USGS 79	4/2/1996	1120	80020	12			8																							394	12.4	8.02
433505112581901	USGS 79	10/3/1996	1754	80020	12	8.2	23	5																							393	12.4	8.01
433505112581901	USGS 79	5/5/1997	1240	80020	12.433			6.375																							393	12.5	8
433505112581901	USGS 79	10/29/1997	925	80020	12.138	8.2	22.658	5.21																							394	12.3	7.74
433505112581901	USGS 79	4/8/1998	1025	80020	11.674			<14																							394	12.3	7.69
433505112581901	USGS 79	10/26/1998	1535	80020	12.438	8.03	23.198	<14																							384	12.2	8.14
433505112581901	USGS 79	4/1/1999	946	80020	13.035			<14																							422	12.2	7.97
433505112581901	USGS 79	10/5/1999	1230	80020	12.73	12.493	27.6	<14																							405	12.2	8.06
433505112581901	USGS 79	4/6/2000	1210	80020	12.13			<14																							412	12.5	7.93
433505112581901	USGS 79	10/5/2000	1343	80020	12.55	9.3281	29.77	E6.5068																							421	12.6	7.89
433505112581901	USGS 79	4/9/2001	1500	80020	12.93			E7.321																							405	12.3	7.89
433505112581901	USGS 79	10/4/2001	1138	80020	13.42	8.64033	28.2	E5.91125																							406	12.4	8.06
433505112581901	USGS 79	4/15/2002	1205	80020	11.33			E5.94597																							406	12.2	7.84
433505112581901	USGS 79	10/1/2002	1320	80020	11.41	8.51686	26.16	E7.6514																							397	12.2	8.05
433505112581901	USGS 79	4/17/2003	1116	80020	10.71			E5.83659																							393	12.2	7.96
433505112581901	USGS 79	9/30/2003	1634	80020	12.94	8.9421	25.12	10.9263																							392	12.5	7.87
433505112581901	USGS 79	4/8/2004	1255	80020	12.3	8.74	23.5	7.54																							393	12.6	7.75
433505112581901	USGS 79	4/7/2005	1300	80020	11.584	8.635	23.605	7.807																							387	12.5	7.59
433505112581901	USGS 79	5/5/2006	1116	80020	11.283	8.36	23.497	5.143																							376	12.5	7.88
433505112581901	USGS 79	5/1/2007	833	80020	10.994	8.945	24.955	4.915																							383	12.4	7.89
433505112581901	USGS 79	4/24/2008	1504	80020	11.572	8.278	23.472	4.622																							377	12.4	7.79
433505112581901	USGS 79	4/6/2009	1640	80020	11.41	8.374	23.257	6.232																							379	12.5	7.86
433505112581901	USGS 79	4/27/2010	1436	80020	11.772	8.245	22.28	4.657																							366	12.5	7.68
433505112581901	USGS 79	4/19/2011	1024	80020	11.463	8.91	22.419	4.435																							375	12.5	7.79
433505112581901	USGS 79	4/10/2012	1556	80020	11.444	8.891	22.567	5.283																							359	12.8	7.91
433401112551001	USGS 82	10/3/1984	1410	80020	59	34	23		<1	<.01					2						0.2	<.1	<10				19					12.4	
433401112551001	USGS 82	10/6/1987	1500	80020				10							<5			<1	<.5	2		<.1			<1	57			1		415	12.5	8.23
433401112551001	USGS 82	10/6/1988	1555	80020					0.71	0.01																					353	13	8.15
433401112551001	USGS 82	10/4/1989	1520	80020	18				0.74	0.01	0.03																				340	12.4	8.16
433401112551001	USGS 82	3/16/1990	1220	80020	23																										358	12.5	8.11
433401112551001	USGS 82	7/26/1990	1515	80020																											350	15	8.1
433401112551001	USGS 82	10/3/1990	1530	80020	20	11	23		0.5	<.01	<.01										0.2										340	13	8.15
433401112551001	USGS 82	3/27/1991	1415	80020	20																										350	12	8.05
433401112551001	USGS 82	10/23/1991	1442	80020	19	11			0.54	0.021	0.01																				340	12	7.96
433401112551001	USGS 82	4/15/1992	1245	80020	20																										336	12.5	8.16
433401112551001	USGS 82	8/6/1992	1400	80020	18																										331	12.5	8.11
433401112551001	USGS 82	10/29/1992	1530	80020	17	10			0.8	0.02	0.01																				322	12	8.04
433401112551001	USGS 82	4/21/1993	1355	80020	17																										338	12.5	8.09
433401112551001	USGS 82	7/7/1993	1025	80020	16																										335	12.5	8.12
433401112551001	USGS 82	10/19/1993	1035	80020	17	11			0.52	0.02	0.02																				340	12	7.97
433401112551001	USGS 82	1/5/1994	1440	80020	18																										343	11.5	7.85
433401112551001	USGS 82	4/20/1994	1010	80020	19																										348	12	7.92
433401112551001	USGS 82	8/1/1994	1105	80020	19																										344	12.4	7.94
433401112551001	USGS 82	10/5/1994	1013	80020	18	11			0.56	0.02	0.01																				342	12	8.03
433401112551001	USGS 82	1/20/1995	1048	80020	19																										341	12	7.97
433401112551001	USGS 82	4/20/1995	1015	80020	18																										346	11.9	8.07
433401112551001	USGS 82	7/3/1995	1000	80020	18																										344	12.2	7.99
433401112551001	USGS 82	10/17/1995	1440	80020	17	11	20		0.55	0.02	<.015																				346	12.2	8.11
433401112551001	USGS 82	1/3/1996	1250	80020	17																										344	11.9	7.99
433401112551001	USGS 82	4/11/1996	1028	80020	18																										346	12.1	8.07
433401112551001	USGS 82	7/16/1996	1420	80020	17																										343	12.3	8.14
433401112551001	USGS 82	10/2/1996	1504	80020	17	11	22		0.55	0.02	<.015																				347	12.1	8.09
433401112551001	USGS 82	1/9/1997	1420	80020	17																										343	11.8	8.06
433401112551001	USGS 82	4/22/1997	1011	80020	19.006																										352	12	8.08
433401112551001	USGS 82	7/2/1997	910	80020	18.759																										345	12	8.08
433401112551001	USGS 82	10/16/1997	1045	80020	17.568	11.457	20.712		0.635	0.014	<.015																				348	12	7.85
433401112551001	USGS 82	1/27/1998	935	80020	17.243																										350	12	7.82
433401112551001	USGS 82	4/1/1998	1105	80020	17.524																										348	12	7.99
433401112551001	USGS 82	7/1/1998	1209	80020	17.115																										347	12.2	8.11
433401112551001	USGS 82	10/13/1998	1300	80020	17.257	11.57	20.705		0.605	0.076	<.02																				344	11.9	8.13
433401112551001	USGS 82	1/5/1999	1335	80020	16.983																										348	11.7	7.59
433401112551001	USGS 82	4/7/1999	1537	80020	26.141																										406	12	8.05
433401112551001	USGS 82	7/6/1999	948	80020	18.56																										350	12.3	7.92
433401112551001	USGS 82	10/7/1999	1155	80020	17.8	10.282	21.44		0.61	0.012	<.02																				331	11.8	8.16
433401112551001	USGS 82	1/25/2000	1110	80020	17.74																										341	12.1	8.09
433401112551001	USGS 82	9/28/2000	1434	80020	16.11	10.381	21.33		0.561	E.015	<.041																				349	12.2	7.96
433401112551001	USGS 82	1/10/2001	928	80020	17.15																										343	12.1	8.04
433401112551001	USGS 82	4/2/2001	850	80020	16.65																										352	12	7.86
433401112551001	USGS 82	7/24/2001	1535	80020	17.1																										341	14.1	8.01
433401112551001	USGS 82	10/17/2001	1225	80020	18.68188	10.40287	21.96492		0.573	E.014	<.04																				344	12.1	8.08
433401112551001	USGS 82	4/23/2002	1238	80020	17.62																										348	12.6	7.86
433401112551001	USGS 82	10/3/2002	1500	80020	15.92	10.09219	21.59		0.584	E.016	<.04																				345	12.2	8.06
433401112551001	USGS 82	4/3/2003	1443	80020	16.83																										342	12	7.96
433401112551001	USGS 82	11/6/2003	1056	80020	17.33	10.6	21.18		0.537	E.011	<.04																				335	11.9	8.13
433401112551001	USGS 82	4/12/2004	1445	80020	17.34	11.1	20.64		0.53	E.012	<.04																				338	12.7	8.04
433401112551001	USGS 82	4/7/2005	1009	80020	17.032	10.59	21.26		0.518	E.010	<.04																				331	12.1	7.65
433401112551001	USGS 82	4/12/2006	1502	80020	14.999	10.49	21.02		0.513	<.018	<.04																				326	12.3	7.09
433401112551001	USGS 82	4/4/2007	756	80020	16.985	10.51	21.983		0.541	0.02683	<.02																				346	11.7	8.02
433401112551001	USGS 82	4/8/2008	1036	80020	17.135	10.51	21.716		0.526	0.01527	<.02																				326	11.2	7.91
433401112551001	USGS 82	4/7/2009	1301	80020	16.987	10.07	22.306		0.549	0.02119	<.02																				328	12.3	7.77
433401112551001	USGS 82	4/15/2010	1024	80020	17.57	10.39	21.117		0.534	0.02242	<.02																				327	12.2	7.71
433401112551001	USGS 82	4/7/2011	1413	80020	17.554	10.08	21.788		0.564	0.02614	<.010																				321	11.9	7.99
433401112551001	USGS 82	4/2/2012	1146	80020	17.531	10.4	21.975		0.51142	0.0173	<.010																				327	12.2	7.92
433356112574201	USGS 84	10/16/1984	1530	80020	6.8	7.5	21		0.48	0.01					4						0.2	<.1	<10				<1					10.6	
433356112574201	USGS 84	11/14/1989	1105	80020	11	8.4																									440	11	8.31
433356112574201	USGS 84	4/26/1990	1420	80020	13																										435	11	8.01
433356112574201	USGS 84	10/18/1990	1430	80020	11	10	37	33													0.2										460	12	8.41
433356112574201	USGS 84	4/9/1991	1140	80020	12			<1																							460	10	8.25
433356112574201	USGS 84	4/24/1992	1330	80020	15			26																							440	12.5	7.89
433356112574201	USGS 84	10/9/1992	1450	80020	12	9.4		25																							445	13	8
433356112574201	USGS 84	4/23/1993	1606	80020	11			23																							451	13	8
433356112574201	USGS 84	10/21/1993	1000	80020	9.1	9.1		14																							430	13	7.88
433356112574201	USGS 84	4/14/1994	1310	80020	11	9.4	38	19	0.88	0.01	0.02		1	1	19	<1	<1	<1	<1	1		<.1	8	<1	<1	96	<1	428	1	2	444	12.5	7.82
433356112574201	USGS 84	10/18/1994	905	80020	11	9.7	38	24	1.1	<.01	0.02	0.9	4	1	17	2	<1	<1	<1	3		<.1	5	<1	<1	96	<1	406	1	2	452	12.6	7.89
433356112574201	USGS 84	3/29/1995	1510	80020	12	10	37	21	1.1	0.02	<.015		3	1	19	2	<1	<1	<1	1		<.1	5	<1	<1	96	<1	408	1	2	456	12.7	8.04
433356112574201	USGS 84	10/18/1995	1400	80020	6.7	8.4	26	11	0.82	0.02	<.015	0.2	<1	2	16	1	<1	<1	<1	1		<.1	5	<1	<1	84	<1	410	1	1	397	12.8	8.04
433356112574201	USGS 84	4/10/1996	1555	80020	7.1	8.5	26	11	0.85	0.02	<.015	0.2	1	2	14	2	<1	<1	<1	1		<.1	5	<1	<1	81	<1	386	1	2	394	12.5	8.1
433356112574201	USGS 84	10/15/1996	1426	80020	6.9	8	28	12	0.83	0.02	<.015	0.2	1	2	17	1	<1	<1	<1	1		<.1	7	<1	<1	81	<1	390	1	2	394	12.4	8.1
433356112574201	USGS 84	4/29/1997	1736	80020	6.42	7.705	26.441	12.07	0.838	0.017	<.015		<1	2.08	15.88	1.46	<1	<1	<1	1.29		<.1	6.4	<1	<1	75.23	<1	403.56	1.43	1.5	389	12.4	8.11
433356112574201	USGS 84	10/29/1997	1045	80020	6.262	7.419	25.233	11.45	0.811	0.019	<.015	0.2	<1	2.24	14.42	1.64	<1	<1	<1	1		<.1	5.66	<1	<1	75	<1	377.21	1.3	1.64	378	12.2	7.95
433356112574201	USGS 84	4/8/1998	1550	80020	6.147	7.633	25.67	11.49	0.663	0.024	0.023		<1	2.19	14.95	1.59	<1	<1	<1	2		<.1	5.86	<1	<1	78.15	<1	391.1	1.3	1.65	384	12.1	7.91
433356112574201	USGS 84	10/14/1998	1610	80020	5.792	7.085	23.625	10.54	0.626	0.02	<.02	1.3	<1	2.19	11.28	1.46	<1	<1	<1	1.13		<.1	5.46	<1	<1	74.63	<1	321.02	1.128	1.59	376	11.9	8.04
433356112574201	USGS 84	4/20/1999	1220	80020	6.719	7.333	28.334	13.1	0.688	0.02	0.021		1.884	2.056	11.743	1.823	<1	<1	<1	1.56		<.1	3.018	<1	<1	77.664	<1	328.61	<1	1.62	381	12.2	8.06
433356112574201	USGS 84	10/5/1999	1330	80020	6.9	6.8608	29.42	15.115	0.714	0.012	<.02	0.416	<1	2.106	13.353	1.698	<1	<1	<1	E1.03		<.23	3.95	<1	<1	79.054	<1	346.64	E2.27	1.561	386	12.2	7.96
433356112574201	USGS 84	4/4/2000	1500	80020	7.05	7.3863	28.77	16.82	0.692	0.016	<.02		1.938	2.285	12.14	1.849	<1	<1	<1	E1.43		<.23	9.191	<1	<1	79.15	<1	372.81	E1.22	1.782	390	12.2	8.07
433356112574201	USGS 84	10/26/2000	1325	80020		7.1384		18.491	0.709	E.014	<.041	2.037	0.268	1.998	13.031	1.742	0.08	0.179	<.06	E1.19		<.23	3.474	0.143	<1	76.609	0.341	397.08	E1.22	1.719	397	12.1	8.09
433356112574201	USGS 84	4/30/2001	1230	80020	8.22	8.1551	32.54	20.486	0.74	E.011	<.041		<.06	1.828	11.965	1.786	0.084	0.161	<.06	E1.54		<.01	3.661	0.128	<1	80.712	0.24	391.44	E1.7	1.666	402	12.9	8.05
433356112574201	USGS 84	10/25/2001	910	80020	9.11	8.05361	34.37	21.28926	0.752	<.02	<.04	<.6	0.998	1.705	12.203	1.907	0.104	0.189	<.06	E1.616238		<.01	2.725	0.185	<1	79.167	0.174	356.479	E1.539804	1.553	418	12.1	7.94
433356112574201	USGS 84	4/3/2002	1134	80020	8.48	8.37883	33.01	18.20325	0.953	E.014	<.04		0.795	1.56	13.727	2.182	0.132	0.216	<.06	E1.297176		<.011	3.214	<.05	<1	86.698	0.296	396.053	<2	1.666	423	12.3	8.01
433356112574201	USGS 84	9/30/2002	1402	80020	9.63	8.62726	33.54	14.37156	0.971	E.017	<.04	<.6	0.23	1.468	12.785	2.081	0.119	0.198	<.06	<2		<.011	2.931	0.156	<1	84.343	0.209	403.857	<2	1.563	429	12.6	8.07
433356112574201	USGS 84	4/16/2003	1517	80020	10.49	9.78723	32.92	15.04718	0.966	0.02	<.04		2.244	1.257	14.036	2.355	0.111	0.246	<.06	E1.011674		<.018	2.507	<.30	<.20	81.869	0.272	413.87	<2.6	1.387	433	12.6	8.01
433356112574201	USGS 84	10/9/2003	1252	80020	10.78	9.801	34.1	16.09438	1.013	E.013	<.04	<.40	0.554	1.206	10.343	2.044	0.089	0.17	<.06	E1.452286		<.020	2.878	<.2	<.20	87.041	E.140	371.042	E2.222558	1.409	436	12.7	7.88
433356112574201	USGS 84	10/6/2004	1305	80020	10.782	9.902	34.899	15.81657	1.056	E.011	<.04	2.65	0.469	1.157	15.572	2.113	0.185	0.283	<.06	E1.344590		<.010	3.476	E.106	<.20	92.585	0.258	472.438	<2.6	1.408	430	13.1	7.61
433356112574201	USGS 84	4/25/2007	1508	80020	9.73	9.284	33.269	12.72	1.001	0.02469	<.02	E.364	0.18	1.38	<.12	<.4	<.04	<.04	<.06	1.77		<.010	3.96	0.1	<.1	88.4	<.2	1.11	1.33	1.68	422	12.8	7.75
433356112574201	USGS 84	10/17/2007	1445	80020	10.801	9.947	34.427	12.54	1.007	0.02801	<.02	E.279	0.2382	1.446	<.08	<1	0.0251	<.04	<.008	1.696		<.010	4.399	E.1272	<.1	88.95	<.2	E.9833	1.139	1.721	430	12.1	7.88
433356112574201	USGS 84	10/15/2008	1453	80020	11.556	9.809	34.786	13.63	1.0641	0.02865	<.02	E.444	0.572	1.162	E.0580	<1	0.0348	<.02	<.02	1.662		<.01	4.585	0.098	<.008	86.08	0.422	E1.7740	1.31	1.683	433	12.6	7.74
433356112574201	USGS 84	10/6/2009	1507	80020	9.282	8.594	30.069	9.094	0.957	0.02527	<.02	<.6	0.9431	1.621	0.0314	<1	0.0948	<.02	<.012	1.75		<.010	4.333	0.1091	<.010	82.31	0.4578	2.882	1.613	1.587	429	12.3	7.81
433356112574201	USGS 84	10/6/2010	931	80020	10.552	8.945	30.72	10.38	0.963	0.02974	<.010	0.4546	0.3937	1.475	<.015	<.5	0.0315	<.016	<.006	1.587		<.005	4.997	0.1039	<.005	89.68	0.3698	<1.4	1.262	1.561	432	12.5	7.76
433356112574201	USGS 84	10/4/2011	1304	80020	8.45	8.481	27.155	7.125	0.856	0.03031	<.01	<.5	0.2286	1.891	0.0589	<.8	0.1341	<.016	<.006	1.639		<.005	5.717	0.1279	<.005	81.35	0.3237	2.875	1.264	1.587	427	12.4	7.66
433356112574201	USGS 84	10/18/2012	1205	80020	9.701	8.825	30.302	9.604	0.8764	0.02771	<.010		0.2363	1.659	<.025	<.8	0.0269	<.016	<.006	1.621		<.005	5.536	0.1069	<.005	85.78	<.15	<1.4	1.317	1.706	406	12.3	7.7
433246112571201	USGS 85	5/10/1968	1432	80020	20																												
433246112571201	USGS 85	4/15/1971	1300	80020	23																												
433246112571201	USGS 85	4/29/1972	1150	80020	28																												
433246112571201	USGS 85	12/14/1981	1100	80020			31		2.8	0.02																						11.5	
433246112571201	USGS 85	10/3/1984	1510	80020	25	16	24		1.2	<.01					<2						0.2	<.1	<10				3					12.2	
433246112571201	USGS 85	11/6/1988	1610	80020					3.4	0.021																					535	12.5	7.86
433246112571201	USGS 85	10/30/1989	1010	80020	56	26			3.1	0.021	0.03																				542	13	7.89
433246112571201	USGS 85	4/26/1990	920	80020	53																										535	12.5	8.01
433246112571201	USGS 85	9/10/1990	1005	80020																											490	12.5	8
433246112571201	USGS 85	10/24/1990	1500	80020	45	23	28		2.4	0.021	0.021										<.1										511	12.5	7.94
433246112571201	USGS 85	4/8/1991	1355	80020	47																										510	13.5	7.94
433246112571201	USGS 85	6/4/1991	1400	80020	46	22	31	12	2.5	<.01	<.01		<10	<10	<10	<10	<3	<1	<.5	2	0.2	<.1	<10		3	110	3	8	<1		518	13	8
433246112571201	USGS 85	10/24/1991	1535	80020	48	22			2.3	0.021	0.021																				508	12	7.96
433246112571201	USGS 85	4/16/1992	1405	80020	49																										510	13	7.99
433246112571201	USGS 85	7/23/1992	940	80020																											513	13	7.94
433246112571201	USGS 85	10/29/1992	1110	80020	52	23			2.5	0.02	<.01																				529	12.5	7.95
433246112571201	USGS 85	4/19/1993	958	80020	67																										560	12.5	7.99
433246112571201	USGS 85	11/4/1993	1355	80020	74	26			2.6	0.03	0.02																				598	13	7.79
433246112571201	USGS 85	4/8/1994	1530	80020	71	25		12	2.7	0.02	0.03																				605	12.3	7.83
433246112571201	USGS 85	10/14/1994	1510	80020	74	27		13	3	0.01	0.01	0.4																			603	12.3	7.89
433246112571201	USGS 85	4/4/1995	1425	80020	62																										582	12.4	7.97
433246112571201	USGS 85	10/23/1995	1235	80020	45	23	30		1.8	0.02	<.015																				524	12.4	7.99
433246112571201	USGS 85	4/10/1996	1445	80020	34																										497	12.5	8
433246112571201	USGS 85	10/21/1996	1528	80020	33	18	32		1.8	0.02	<.015																				496	12.4	7.98
433246112571201	USGS 85	4/30/1997	908	80020	41.099																										511	12.4	7.94
433246112571201	USGS 85	10/21/1997	1300	80020	44.845	15.808	29.764		1.755	0.021	<.015																				520	12.3	7.87
433246112571201	USGS 85	4/28/1998	1245	80020	46.049																										525	12.7	8.02
433246112571201	USGS 85	10/19/1998	1700	80020	49.74	17.482	27.517		1.871	0.015	<.02																				529	12.2	8.05
433246112571201	USGS 85	4/15/1999	1540	80020	33.34																										484	12.5	8.06
433246112571201	USGS 85	10/27/1999	1155	80020	34.63	15.016	29.3		1.512	0.015	<.02																				482	12.1	8.02
433246112571201	USGS 85	10/3/2000	1007	80020	34.92	16.761	25.31		1.587	0.021	<.02																				488	12.1	7.85
433246112571201	USGS 85	4/30/2001	1335	80020	34.15																										476	12.3	7.99
433246112571201	USGS 85	10/23/2001	942	80020	30.54	17.1575	25.25		1.522	E.016	<.04																				459	12.3	8.02
433246112571201	USGS 85	4/23/2002	1035	80020	28.5																										458	12.3	7.85
433246112571201	USGS 85	10/15/2002	1420	80020	26.94	17.46347	27.81		1.532	0.023	<.04																				458	12.5	8.04
433246112571201	USGS 85	4/9/2003	1209	80020	23.77																										446	12.5	7.98
433246112571201	USGS 85	11/4/2003	1332	80020	21.3	16.2	31.68		1.256	0.02	<.04																				442	12.2	8.04
433246112571201	USGS 85	4/19/2004	920	80020	20.07	14.9	31.06		1.228	0.022	<.04																				448	12.3	7.82
433246112571201	USGS 85	4/12/2005	1124	80020	17.172	14	36.182		1.145	E.016	<.04																				438	12.9	7.67
433246112571201	USGS 85	4/11/2006	1350	80020	16.092	13.13	37.459		1.13	E.015	<.04																				440	13.3	7.33
433246112571201	USGS 85	4/10/2007	1011	80020	15.001	12.53	38.443		1.152	0.02363	<.02																				440	10.5	7.81
433246112571201	USGS 85	4/9/2008	1001	80020	15.233	12.21	38.473		1.127	0.02387	<.02																				435	11.5	7.78
433246112571201	USGS 85	4/13/2009	857	80020	15.012	10.99	40.237		1.132	0.02596	<.02																				436	12.4	7.8
